t,xN,yN,xGR,yGR,rN,rGR,aN,eN,omegaN,fN,hN,EN,aGR,eGR,omegaGR,fGR,hGR,EGR
384152463.5144252,-443994110018634.8,101329503124139.6,-255156251251946.5,-386793915195933.9,455410186463395.4,463372685195778.2,295333938206656.1,0.5999999999999714,7.050480463826474e-13,2.917212991480204,5.008515806748713e+21,-224688794684228.5,391014430092799.5,0.6922540014564218,0.3605493699508968,-2.514488636275887,5.198616227836102e+21,-169707871367435.7
384196231.5973139,-444251564065685.4,100894530358368.4,-254496110444838.7,-386684936876005.9,455564658891626,462918470832988.2,295333938206656.1,0.5999999999999717,7.051269717472804e-13,2.918269598989386,5.008515806748712e+21,-224688794684228.5,391001121923529.2,0.6922506083106061,0.3605831823656681,-2.513461712157692,5.198551206735247e+21,-169713647568454.1
384239999.6802026,-444507823522984.8,100459286287594.9,-253835332296964.1,-386574978969357.2,455718414566005.8,462463609689961.6,295333938206656.2,0.5999999999999713,7.054145323170442e-13,2.919325491855448,5.008515806748714e+21,-224688794684228.4,390987749421287.5,0.6922471847103263,0.3606171202093276,-2.51243284167003,5.198485965869244e+21,-169719452088252.8
384283767.7630913,-444762888910876.6,100023772355520.4,-253173916622963.8,-386464038881760.3,455871453798741.1,462008101018817.8,295333938206656.2,0.5999999999999717,7.052615245909271e-13,2.920380674121068,5.008515806748713e+21,-224688794684228.5,390974312183375.5,0.6922437304099809,0.3606511841469283,-2.511402016439499,5.198420504213322e+21,-169725285107417.8
384327535.84598,-445016760747044.5,99587990002569.41,-252511863239019,-386352114007774.6,456023776900442,461551944069914.4,295333938206656.3,0.5999999999999714,7.055213023625364e-13,2.921435149816461,5.008515806748716e+21,-224688794684228.4,390960809803944.5,0.6922402451617856,0.3606853748479696,-2.510369228043785,5.198354820736166e+21,-169731146807979.9
384371303.9288688,-445269439546515.6,99151940665911.25,-251849171962875.3,-386239201730679.9,456175384180124.9,461095138091846.3,295333938206656.3,0.5999999999999717,7.054353603343159e-13,2.922488922959469,5.008515806748713e+21,-224688794684228.4,390947241873966.9,0.69223672871575,0.3607196929864336,-2.509334468011288,5.198288914399877e+21,-169737037373427.7
384415072.0117575,-445520925821665.3,98715625779481.23,-251185842613867.1,-386125299422410.6,456326275945214.9,460637682331444.3,295333938206656.3,0.5999999999999716,7.055881687941272e-13,2.923541997555647,5.008515806748714e+21,-224688794684228.4,390933607981205.8,0.6922331808196559,0.3607541392408212,-2.508297727820751,5.198222784159916e+21,-169742956988722.7
384458840.0946462,-445771220082221.1,98279046774002.03,-250521875012941.6,-386010404443487.1,456476452501548.5,460179576033774.5,295333938206656.2,0.5999999999999718,7.053837560258545e-13,2.924594377598351,5.008515806748712e+21,-224688794684228.4,390919907710185.4,0.6922296012190344,0.3607887142941905,-2.507258998900882,5.198156428965044e+21,-169748905840312.7
384502608.1775349,-446020322835267.1,97842205077004.94,-249857268982684.5,-385894514142948.9,456625914153376.2,459720818442136.9,295333938206656.2,0.599999999999972,7.052155351978095e-13,2.925646067068824,5.008515806748711e+21,-224688794684228.5,390906140642161.1,0.6922259896571422,0.360823418834191,-2.506218272629965,5.198089847757277e+21,-169754884116146.2
384546376.2604237,-446268234585248.1,97405102112850.86,-249192024347344.6,-385777625858286.4,456774661203365,459261408798065.2,295333938206656.1,0.5999999999999721,7.052622620565823e-13,2.926697069936286,5.00851580674871e+21,-224688794684228.5,390892306355088.5,0.6922223458749385,0.3608582535531025,-2.505175540335481,5.198023039471834e+21,-169760892005686.8
384590144.3433124,-446514955833973.9,96967739302751.39,-248526140932859,-385659736915371.5,456922693952600.7,458801346341325.4,295333938206656.2,0.599999999999972,7.052621799086467e-13,2.927747390158016,5.008515806748711e+21,-224688794684228.5,390878404423592.6,0.6922186696110613,0.360893219147873,-2.504130793293715,5.197956003037078e+21,-169766929699927.8
384633912.4262011,-446760487080623.2,96530118064789.61,-247859618566879.8,-385540844628388.9,457070012700590.4,458340630309915.5,295333938206656.2,0.599999999999972,7.05159919717317e-13,2.92879703167944,5.00851580674871e+21,-224688794684228.5,390864434418936.7,0.6922149606018042,0.360928316320156,-2.503084022729366,5.197888737374464e+21,-169772997391407.2
384677680.5090898,-447004828821748.1,96092239813940.91,-247192457078799.1,-385420946299766.1,457216617745265.6,457879259940064.4,295333938206656.1,0.5999999999999722,7.051506292070964e-13,2.929845998434216,5.008515806748709e+21,-224688794684228.6,390850395908989.9,0.6922112185810914,0.3609635457763502,-2.502035219815147,5.197821241398484e+21,-169779095274222.6
384721448.5919785,-447247981551278.1,95654105962093.72,-246524656299775.9,-385300039220102.7,457362509382983.7,457417234466231.4,295333938206656,0.5999999999999723,7.050433849614631e-13,2.930894294344315,5.008515806748707e+21,-224688794684228.6,390836288458195.9,0.6922074432804535,0.3609989082276368,-2.500984375671387,5.197753514016604e+21,-169785223544045.9
384765216.6748673,-447489945760523.9,95215717918070,-245856216062763,-385178120668100.7,457507687908531.4,456954553121106.2,295333938206656,0.5999999999999726,7.049708952669504e-13,2.931941923320113,5.008515806748707e+21,-224688794684228.6,390822111627541.7,0.6922036344290025,0.3610344043900189,-2.499931481365627,5.197685554129231e+21,-169791382398138.8
384808984.757756,-447730721938182.1,94777077087645.81,-245187136202533.4,-385055187910491.7,457652153615126.4,456491215135607.8,295333938206656,0.5999999999999724,7.049186055520655e-13,2.932988889260465,5.008515806748708e+21,-224688794684228.6,390807864974522.2,0.6921997917534076,0.3610700349843626,-2.498876527912211,5.197617360629621e+21,-169797572035368.5
384852752.8406447,-447970310570338.6,94338184873571.59,-244517416555708.1,-384931238201966.2,457795906794420.5,456027219738884.1,295333938206655.9,0.5999999999999727,7.047805996878602e-13,2.934035196052793,5.008515806748706e+21,-224688794684228.7,390793548053110.1,0.6921959149778689,0.3611058007364349,-2.497819506271876,5.197548932403855e+21,-169803792656222.9
384896520.9235334,-448208712140472.9,93899042675592.55,-243847056960783.5,-384806268785100.6,457938947736501.2,455562566158312.2,295333938206656,0.5999999999999724,7.049097809366947e-13,2.93508084757317,5.008515806748707e+21,-224688794684228.7,390779160413721,0.692192003824092,0.3611417023769443,-2.496760407351331,5.197480268330767e+21,-169810044462826.6
384940289.0064222,-448445927129462.5,93459651890468.86,-243176057258159.4,-384680276890284.2,458081276729895.2,455097253619497.6,295333938206656,0.5999999999999724,7.049034576374635e-13,2.936125847686399,5.008515806748707e+21,-224688794684228.7,390764701603179.4,0.6921880580112624,0.3611777406415831,-2.495699222002847,5.19741136728188e+21,-169816327658956.8
384984057.0893109,-448681956015586.4,93020013911995.73,-242504417290167.6,-384553259735646.1,458222894061569.7,454631281346274.1,295333938206655.9,0.5999999999999726,7.046623763739797e-13,2.937170200246096,5.008515806748706e+21,-224688794684228.8,390750171164685.9,0.6921840772560189,0.3612139162710671,-2.494635941023827,5.19734222812136e+21,-169822642450059.5
385027825.1721996,-448916799274529.5,92580130131023.36,-241832136901100.1,-384425214526981,458363800016935.8,454164648560704,295333938206655.9,0.5999999999999723,7.045929727870389e-13,2.93821390909477,5.008515806748706e+21,-224688794684228.8,390735568637781.6,0.6921800612724273,0.3612502300111762,-2.493570555156376,5.197272849705951e+21,-169828989043265.7
385071593.2550883,-449150457379386,92140001935476.88,-241159215937238.3,-384296138457674.1,458503994879849.8,453697354483077.6,295333938206655.9,0.5999999999999723,7.046766844616146e-13,2.939256978063906,5.008515806748707e+21,-224688794684228.7,390720893558313.4,0.692176009771953,0.3612866826127976,-2.492503055086879,5.197203230884914e+21,-169835367647408.2
385115361.3379771,-449382930800663.8,91699630710376.25,-240485654246882.4,-384166028708626.7,458643478932616.6,453229398331913.7,295333938206655.9,0.5999999999999726,7.045154802188119e-13,2.940299410974045,5.008515806748705e+21,-224688794684228.8,390706145458398.9,0.6921719224634353,0.3613232748319691,-2.491433431445557,5.197133370499962e+21,-169841778473038.1
385159129.4208658,-449614220006288.4,91259017837855.91,-239811451680381,-384034882448180.2,458782252455991.6,452760779323959.7,295333938206655.9,0.5999999999999727,7.045490149919647e-13,2.94134121163486,5.008515806748705e+21,-224688794684228.8,390691323866391.8,0.692167799053057,0.3613600074299183,-2.490361674806029,5.197063267385218e+21,-169848221732441.4
385202897.5037545,-449844325461606.6,90818164697184.34,-239136608090161.2,-383902696832039.4,458920315729182.8,452291496674191.5,295333938206655.9,0.5999999999999728,7.04829843503244e-13,2.942382383845239,5.008515806748705e+21,-224688794684228.7,390676428306843.8,0.6921636392443199,0.3613968811731092,-2.489287775684875,5.196992920367126e+21,-169854697639656.8
385246665.5866432,-450073247629390.6,90377072664783.83,-238461123330758.9,-383769469003196.3,459057669029853.3,451821549595814.1,295333938206655.9,0.5999999999999727,7.047706497822099e-13,2.943422931393366,5.008515806748706e+21,-224688794684228.7,390661458300469.4,0.6921594427380143,0.3614338968332828,-2.488211724541174,5.196922328264416e+21,-169861206410492.4
385290433.6695319,-450300986969841.5,89935743114249.62,-237784997258849.6,-383635196091852.1,459194312634124.1,451350937300261.9,295333938206655.9,0.5999999999999727,7.0487445482434e-13,2.944462858056792,5.008515806748706e+21,-224688794684228.7,390646413364109.6,0.6921552092321916,0.3614710551875039,-2.487133511776068,5.196851489888015e+21,-169867748262543.3
385334201.7524207,-450527543940593.6,89494177416369.58,-237108229733279.6,-383499875215339.6,459330246816575.5,450879658997199.2,295333938206655.9,0.5999999999999728,7.047834246637808e-13,2.945502167602521,5.008515806748704e+21,-224688794684228.7,390631293010693.6,0.6921509384221347,0.3615083570182023,-2.486053127732292,5.19678040404101e+21,-169874323415209.4
385377969.8353094,-450752918996718.1,89052376939143.23,-236430820615097.4,-383363503478043.9,459465471850250.4,450407713894520.9,295333938206655.9,0.5999999999999729,7.047390939091325e-13,2.946540863787081,5.008515806748703e+21,-224688794684228.8,390616096749201.1,0.6921466300003294,0.3615458031132203,-2.484970562693721,5.196709069518559e+21,-169880932089713.5
385421737.9181981,-450977112590726.8,88610343047801.14,-235752769767585.8,-383226077971324.6,459599988006655.8,449935101198352.9,295333938206655.9,0.5999999999999728,7.047980281421399e-13,2.947578950356609,5.008515806748704e+21,-224688794684228.7,390600824084626.1,0.6921422836564344,0.3615833942658548,-2.483885806884898,5.196637485107851e+21,-169887574509118.5
385465506.0010868,-451200125172575.8,88168077104823.84,-235074077056293.9,-383087595773434.1,459733795555765.3,449461820113053.1,295333938206655.9,0.5999999999999728,7.047862348118602e-13,2.948616431046918,5.008515806748704e+21,-224688794684228.7,390585474517935.7,0.692137899077252,0.3616211312749061,-2.482798850470573,5.19656564958802e+21,-169894250898346.8
385509274.0839756,-451421957189669.2,87725580469961.02,-234394742349070,-382948053949438.9,459866894766021.6,448987869841212.1,295333938206655.9,0.5999999999999728,7.048597161920466e-13,2.949653309583581,5.008515806748705e+21,-224688794684228.7,390570047546033.1,0.6921334759466968,0.3616590149447216,-2.481709683555219,5.196493561730092e+21,-169900961484198.1
385553042.1668643,-451642609086863.3,87282854500250.23,-233714765516094.3,-382807449551137.2,459999285904338.2,448513249583654.3,295333938206655.9,0.5999999999999729,7.046974168795934e-13,2.950689589682005,5.008515806748704e+21,-224688794684228.8,390554542661717.8,0.6921290139457664,0.3616970460852438,-2.480618296182559,5.196421220296912e+21,-169907706495368.4
385596810.249753,-451862081306469.9,86839900550035.98,-233034146429913,-382665779616978.2,460130969236102.3,448037958539438.8,295333938206655.9,0.5999999999999731,7.047321217498604e-13,2.951725275047504,5.008515806748703e+21,-224688794684228.8,390538959353645.4,0.6921245127525094,0.3617352255120556,-2.47952467833508,5.196348624043079e+21,-169914486162468.9
385640578.3326417,-452080374288259.9,86396719970988.36,-232352884965471.3,-382523041171979.7,460261945025176.5,447561995905860.6,295333938206655.8,0.5999999999999731,7.045031645532357e-13,2.952760369375378,5.008515806748702e+21,-224688794684228.8,390523297106287.9,0.6921199720419942,0.3617735540464289,-2.478428819933546,5.196275771714879e+21,-169921300718045.1
385684346.4155304,-452297488469467.8,85953314112121.69,-231670981000148.3,-382379231227644.6,460392213533901.3,447085360878451.9,295333938206655.6,0.5999999999999732,7.04352719172592e-13,2.953794876350983,5.008515806748701e+21,-224688794684228.9,390507555399892.8,0.6921153914862772,0.361812032515372,-2.477330710836503,5.196202662050219e+21,-169928150396595.9
385728114.4984192,-452513424284794.2,85509684319813.19,-230988434413791.6,-382234346781878.1,460521775023097.4,446608052650983.3,295333938206655.6,0.5999999999999733,7.04310075339714e-13,2.954828799649809,5.008515806748701e+21,-224688794684228.9,390491733710441.7,0.6921107707543716,0.3618506617516786,-2.476230340839784,5.196129293778549e+21,-169935035434594.1
385771882.5813079,-452728182166410.3,85065831937821.45,-230305245088752.2,-382088384818903,460650629752067.2,446130070415465.6,295333938206655.6,0.5999999999999732,7.041834272199422e-13,2.955862142937554,5.008515806748701e+21,-224688794684228.9,390475831509609.1,0.6921061095122127,0.3618894425939748,-2.475127699676003,5.196055665620801e+21,-169941956070505.2
385815650.6641966,-452941762543961.2,84621758307304.89,-229621412909919.8,-381941342309175.5,460778777978597.9,445651413362150.9,295333938206655.7,0.5999999999999729,7.042709764438572e-13,2.956894909870193,5.008515806748703e+21,-224688794684228.9,390459848264720.9,0.6921014074226279,0.3619283758867689,-2.474022777014047,5.195981776289324e+21,-169948912544807.9
385859418.7470853,-453154165844569.2,84177464766840.06,-228936937764759.5,-381793216209299.1,460906219958963,445172080679534.4,295333938206655.9,0.5999999999999726,7.0450201956262e-13,2.957927104094058,5.008515806748705e+21,-224688794684228.8,390443783438709.6,0.6920966641453008,0.361967462480504,-2.472915562458572,5.19590762448779e+21,-169955905100014.6
385903186.8299741,-453365392492838,83732952652439.95,-228251819543347.3,-381644003461939,461032955947924.4,444692071554356.9,295333938206655.8,0.5999999999999726,7.047062021699719e-13,2.958958729245906,5.008515806748706e+21,-224688794684228.8,390427636490074.8,0.6920918793367383,0.3620067032316017,-2.471806045549471,5.195833208911154e+21,-169962933980691.5
385946954.9128628,-453575442910855.9,83288223297572.3,-227566058138407.8,-381493700995734.9,461158986198735.4,444211385171605.4,295333938206655.9,0.5999999999999724,7.046397043645487e-13,2.95998978895299,5.008515806748707e+21,-224688794684228.8,390411406872835.8,0.6920870526502374,0.3620460990025221,-2.470694215761366,5.195758528245545e+21,-169969999433479.9
385990722.9957515,-453784317518199.4,82843278033177.39,-226879653445350.7,-381342305725213.9,461284310963141.6,443730020714516.1,295333938206655.9,0.5999999999999722,7.046873719605456e-13,2.961020286833135,5.008515806748707e+21,-224688794684228.7,390395094036490.9,0.6920821837358494,0.3620856506618048,-2.469580062503068,5.19568358116823e+21,-169977101707116.7
386034491.0786402,-453992016731936.6,82398118187686.41,-226192605362308.9,-381189814550702.2,461408930491384.2,443247977364576.3,295333938206655.9,0.5999999999999723,7.046724172607945e-13,2.962050226494809,5.008515806748706e+21,-224688794684228.7,390378697425971.2,0.692077272240345,0.362125359084128,-2.468463575117055,5.195608366347513e+21,-169984241052455.8
386078259.1615289,-454198540966631.1,81952745087039.22,-225504913790176.7,-381036224358236.6,461532845032201,442765254301526.6,295333938206655.9,0.5999999999999724,7.047497588840136e-13,2.96307961153719,5.008515806748706e+21,-224688794684228.7,390362216481595.5,0.6920723178071803,0.3621652251503577,-2.467344742878925,5.195532882442673e+21,-169991417722490.1
386122027.2444177,-454403890634344.6,81507160054702.34,-224816578632648.4,-380881532019474.6,461656054832829.3,442281850703362.9,295333938206655.9,0.5999999999999724,7.046244845387027e-13,2.964108445550243,5.008515806748706e+21,-224688794684228.8,390345650639026,0.6920673200764587,0.3622052497476002,-2.466223554996857,5.195457128103883e+21,-169998631972372.3
386165795.3273064,-454608066144641.8,81061364411686.67,-224127599796257.4,-380725734391604.5,461778560139007.8,441797765746340,295333938206655.9,0.5999999999999724,7.047123745979279e-13,2.965136732114784,5.008515806748706e+21,-224688794684228.8,390328999329220.8,0.6920622786848961,0.3622454337692561,-2.465100000611061,5.19538110197214e+21,-170005884059438.1
386209563.4101951,-454811067904592.1,80615359476565.27,-223437977190415.8,-380568828317254.8,461900361194978.2,441312998604973,295333938206655.9,0.5999999999999724,7.046271880111517e-13,2.966164474802556,5.008515806748706e+21,-224688794684228.7,390312261978388.9,0.6920571932657844,0.3622857781150742,-2.463974068793227,5.195304802679182e+21,-170013174243227.2
386253331.4930838,-455012896318774.4,80169146565490.98,-222747710727454.4,-380410810624401.8,462021458243487.8,440827548452040.6,295333938206655.9,0.5999999999999724,7.046739727488848e-13,2.967191677176295,5.008515806748707e+21,-224688794684228.7,390295438007941.4,0.6920520634489529,0.3623262836912046,-2.462845748545958,5.195228228847413e+21,-170020502785507.3
386297099.5759726,-455213551789279.9,79722726992214.03,-222056800322663.4,-380251678126278.2,462141851525791.2,440341414458587.9,295333938206656,0.5999999999999723,7.048182884710829e-13,2.968218342789799,5.008515806748707e+21,-224688794684228.7,390278526834445.5,0.6920468888607321,0.3623669514102539,-2.461715028802212,5.195151379089829e+21,-170027869950295.5
386340867.6588613,-455413034715715.4,79276102068099.58,-221365245894333.6,-380091427621279.8,462261541281652.7,439854595793929.8,295333938206655.9,0.5999999999999724,7.04709591614251e-13,2.969244475188002,5.008515806748707e+21,-224688794684228.8,390261527869575.3,0.6920416691239145,0.3624077821913416,-2.460581898424727,5.195074252009926e+21,-170035276003882.2
386384635.74175,-455611345495207.1,78829273102145.05,-220673047363797.4,-379930055892871.4,462380527749347.9,439367091625653.2,295333938206655.9,0.5999999999999724,7.049115626513714e-13,2.970270077907034,5.008515806748707e+21,-224688794684228.7,390244440520063.2,0.6920364038577165,0.3624487769601542,-2.459446346205448,5.194996846201634e+21,-170042721214854.6
386428403.8246387,-455808484522403.3,78382241400997.62,-219980204655471.5,-379767559709493.2,462498811165665.9,438878901119621.6,295333938206656,0.5999999999999723,7.051180076933881e-13,2.971295154474298,5.008515806748708e+21,-224688794684228.6,390227264187651.4,0.6920310926777395,0.3624899366490035,-2.45830836086494,5.194919160249229e+21,-170050205854119.5
386472171.9075274,-456004452189478.4,77935008268971.41,-219286717696899.3,-379603935824464.9,462616391765911.1,438390023439977.6,295333938206656,0.5999999999999722,7.051429174646514e-13,2.972319708408535,5.008515806748708e+21,-224688794684228.6,390209998269041.3,0.6920257351959299,0.3625312621968811,-2.457167931051804,5.194841192727257e+21,-170057730194928.1
386515939.9904162,-456199248886135.6,77487575008064.66,-218592586418793.9,-379439180975889.9,462733269783905.6,437900457749146.4,295333938206655.9,0.5999999999999726,7.050467429840303e-13,2.973343743219887,5.008515806748707e+21,-224688794684228.7,390192642155842.8,0.6920203310205393,0.3625727545495183,-2.45602504534208,5.194762942200439e+21,-170065294512900
386559708.0733049,-456392874999610.8,77039942917977.08,-217897810755081.6,-379273291886558.9,462849445451990.9,437410203207840.4,295333938206656,0.5999999999999727,7.051356655641725e-13,2.974367262409972,5.008515806748707e+21,-224688794684228.6,390175195234524.5,0.6920148797560837,0.3626144146594427,-2.45487969223865,5.194684407223606e+21,-170072899086047.1
386603476.1561936,-456585330914674.8,76592113296126.72,-217202390642946.6,-379106265263852.2,462964919001029.4,436919258975062.2,295333938206656,0.5999999999999724,7.051682873891742e-13,2.975390269471945,5.008515806748707e+21,-224688794684228.7,390157656886360.9,0.6920093810033028,0.3626562434860378,-2.453731860170631,5.194605586341598e+21,-170080544194799.2
386647244.2390823,-456776617013637.8,76144087437667.14,-216506326022875.2,-378938097799641.8,463079690660407.4,436427624208109,295333938206655.9,0.5999999999999724,7.050653343586616e-13,2.976412767890567,5.008515806748707e+21,-224688794684228.7,390140026487381.8,0.6920038343591181,0.3626982419956005,-2.45258153749276,5.194526478089195e+21,-170088230122028.3
386691012.3219711,-456966733676352.1,75695866635504.16,-215809616838701.1,-378768786170192.1,463193760658036.2,435935298062576.8,295333938206656,0.5999999999999723,7.051954536642258e-13,2.977434761142272,5.008515806748708e+21,-224688794684228.7,390122303408316.8,0.691998239416591,0.3627404111614042,-2.451428712484781,5.194447080991015e+21,-170095957153075.1
386734780.4048598,-457155681280214.7,75247452180313.02,-215112263037651.8,-378598327036060.2,463307129220353.9,435442279692364.7,295333938206655.9,0.5999999999999722,7.051537985366333e-13,2.978456252695232,5.008515806748707e+21,-224688794684228.7,390104487014545.1,0.6919925957648801,0.362782751963755,-2.450273373350817,5.194367393561437e+21,-170103725575773.3
386778548.4877485,-457343460200171.5,74798845360554.92,-214414264570394.4,-378426717041995.8,463419796572328.2,434948568249679.2,295333938206655.9,0.5999999999999726,7.049819834971314e-13,2.97947724600942,5.008515806748706e+21,-224688794684228.8,390086576666039.1,0.6919869029891984,0.3628252653900571,-2.449115508218741,5.194287414304513e+21,-170111535680476.9
386822316.5706372,-457530070808719.6,74350047462493.83,-213715621391082.7,-378253952816839.2,463531762937457.2,434454162885039.2,295333938206655.9,0.5999999999999726,7.050465201206661e-13,2.980497744536681,5.008515806748707e+21,-224688794684228.7,390068571717311.4,0.6919811606707685,0.3628679524348693,-2.447955105139535,5.194207141713883e+21,-170119387760085.4
386866084.6535259,-457715513475911.1,73901059770213.22,-213016333457404.7,-378080030973420.2,463643028537772.3,433959062747281,295333938206655.9,0.5999999999999723,7.051605606615805e-13,2.981517751720794,5.008515806748707e+21,-224688794684228.7,390050471517358.6,0.6919753683867796,0.3629108140999729,-2.446792152086654,5.194126574272676e+21,-170127282110071.3
386909852.7364147,-457899788569355.5,73451883565632.75,-212316400730631,-377904948108453.8,463753593593839.2,433463266983562.3,295333938206656,0.5999999999999721,7.050981917183052e-13,2.982537270997534,5.008515806748708e+21,-224688794684228.6,390032275409605.3,0.6919695257103416,0.3629538513944296,-2.445626636955369,5.194045710453426e+21,-170135219028506.6
386953620.8193034,-458082896454223.6,73002520128524.58,-211615823175663.3,-377728700802437.2,463863458324760.2,432966774739368.2,295333938206656.1,0.5999999999999722,7.050846128102009e-13,2.983556305794741,5.008515806748709e+21,-224688794684228.6,390013982731847.7,0.6919636322104418,0.3629970653346484,-2.444458547562113,5.19396454871798e+21,-170143198816090.4
386997388.9021921,-458264837493249.8,72552970736530.02,-210914600761083.8,-377551285619545.9,463972622948176.1,432469585158516.4,295333938206655.9,0.5999999999999723,7.050283422306813e-13,2.984574859532382,5.008515806748708e+21,-224688794684228.7,389995592816197.2,0.6919576874518955,0.363040456944448,-2.443287871643818,5.193883087517409e+21,-170151221776176
387041156.9850808,-458445612046735.8,72103236665175.89,-210212733459205.1,-377372699107527.2,464081087680267.9,431971697383163.2,295333938206656,0.5999999999999722,7.049892514192093e-13,2.985592935622614,5.008515806748709e+21,-224688794684228.6,389977104989021.6,0.6919516909953025,0.3630840272551213,-2.442114596857243,5.193801325291909e+21,-170159288214799.4
387084925.0679696,-458625220472553.2,71653319187890.86,-209510221246120.8,-377192937797594.5,464188852735758.6,431473110553807.8,295333938206656.1,0.5999999999999721,7.051882069691759e-13,2.986610537469848,5.008515806748709e+21,-224688794684228.5,389958518570886.4,0.6919456423969986,0.3631277773055022,-2.4409387107783,5.193719260470717e+21,-170167398440707.3
387128693.1508583,-458803663126146.5,71203219576021.86,-208807064101756.5,-377011998204320.2,464295918327914.8,430973823809299.8,295333938206656.1,0.5999999999999724,7.051439575204306e-13,2.987627668470815,5.008515806748708e+21,-224688794684228.6,389939832876496.8,0.691939541209008,0.3631717081420301,-2.439760200901365,5.193636891472003e+21,-170175552765385.8
387172461.233747,-458980940360536.6,70752939098850.14,-208103262009922.1,-376829876825528,464402284668549.1,430473836286844.4,295333938206656.1,0.5999999999999724,7.05225875880455e-13,2.988644332014623,5.008515806748708e+21,-224688794684228.6,389921047214636.4,0.6919333869789951,0.3632158208188172,-2.438579054638594,5.19355421670279e+21,-170183751503089.2
387216229.3166357,-459157052526323.2,70302479023607.52,-207398814958363.9,-376646570142183.2,464507951968021.2,429973147122008.3,295333938206656.1,0.5999999999999724,7.054131999419325e-13,2.989660531482825,5.008515806748709e+21,-224688794684228.5,389902160888106.7,0.6919271792502165,0.3632601163977178,-2.437395259319221,5.193471234558834e+21,-170191994970870
387259997.3995245,-459331999971687.8,69851840615492.5,-206693722938817.6,-376462074618284.3,464612920435240.1,429471755448727.2,295333938206656.2,0.5999999999999722,7.054227085514671e-13,2.990676270249478,5.008515806748709e+21,-224688794684228.5,389883173193666.5,0.6919209175614689,0.3633045959483917,-2.436208802188849,5.193387943424553e+21,-170200283488607.8
387303765.4824132,-459505783042397.2,69401025137686.28,-205987985947062.5,-376276386700751.8,464717190277666,428969660399311.8,295333938206656.1,0.5999999999999724,7.053348775892949e-13,2.991691551681206,5.008515806748708e+21,-224688794684228.6,389864083421969.3,0.6919146014470419,0.3633492605483782,-2.435019670408745,5.193304341672912e+21,-170208617379039.7
387347533.5653019,-459678402081805.9,68950033851368.73,-205281603982975.7,-376089502819316.7,464820761701311.4,428466861104454.7,295333938206656.2,0.5999999999999723,7.055082030165753e-13,2.992706379137265,5.00851580674871e+21,-224688794684228.5,389844890857500.9,0.6919082304366644,0.3633941112831607,-2.433827851055115,5.193220427665332e+21,-170216996967790.9
387391301.6481906,-459849857430858.9,68498868015734.38,-204574577050587,-375901419386408.6,464923634910743.4,427963356693237.4,295333938206656.2,0.5999999999999724,7.054889918672631e-13,2.993720755969596,5.00851580674871e+21,-224688794684228.5,389825594778515,0.6919018040554553,0.3634391492462408,-2.432633331118379,5.193136199751577e+21,-170225422583405.2
387435069.7310793,-460020149428094.8,68047528888008.18,-203866905158135.5,-375712132797042.2,465025810109085.1,427459146293138.1,295333938206656.3,0.5999999999999723,7.056234066474006e-13,2.994734685522895,5.00851580674871e+21,-224688794684228.4,389806194456969.5,0.6918953218238703,0.3634843755392073,-2.431436097502436,5.193051656269664e+21,-170233894557376.6
387478837.8139681,-460189278409648.6,67596017723461.45,-203158588318125.2,-375521639428703.2,465127287498017.6,426954229030038.4,295333938206656.3,0.5999999999999723,7.056330692695208e-13,2.99574817113467,5.008515806748711e+21,-224688794684228.4,389786689158461.8,0.6918887832576489,0.3635297912718068,-2.430236137023918,5.192966795545758e+21,-170242413224180.4
387522605.8968568,-460357244709254.8,67144335775427.51,-202449626547382.9,-375329935641233.7,465228067277781.6,426448604028231.6,295333938206656.4,0.5999999999999721,7.057045101530919e-13,2.996761216135301,5.008515806748712e+21,-224688794684228.3,389767078142162.2,0.6918821878677612,0.363575397562017,-2.429033436411445,5.192881615894064e+21,-170250978921305.2
387566373.9797455,-460524048658249.7,66692484295317.41,-201740019867115.8,-375137017776715.5,465328149647178.6,425942270410430.2,295333938206656.2,0.5999999999999722,7.055425083526778e-13,2.997773823848101,5.008515806748711e+21,-224688794684228.5,389747360660747.4,0.691875535160354,0.3636211955361209,-2.427827982304864,5.192796115616725e+21,-170259591989286.1
387610142.0626342,-460689690585574.8,66240464532635.58,-201029768302970.3,-374942882159353.9,465427534803573.9,425435227297774.6,295333938206656.3,0.5999999999999723,7.055969183488586e-13,2.998785997589377,5.00851580674871e+21,-224688794684228.4,389727535960333.6,0.6918688246366953,0.3636671863287786,-2.426619761254484,5.192710293003716e+21,-170268252771736.2
387653910.145523,-460854170817778.9,65788277734995.42,-200318871885091.5,-374747525095359.6,465526222942896.6,424927473809840.8,295333938206656.2,0.5999999999999721,7.057197204655962e-13,2.999797740668488,5.008515806748712e+21,-224688794684228.4,389707603280407.8,0.6918620557931187,0.3637133710831013,-2.425408759720299,5.192624146332738e+21,-170276961615380.7
387697678.2284117,-461017489679021.3,65335925148134.79,-199607330648183.1,-374550942872829.9,465624214259642.2,424419009064649.4,295333938206656.3,0.5999999999999719,7.057000585521674e-13,3.000809056387907,5.008515806748713e+21,-224688794684228.4,389687561853758.9,0.6918552281209672,0.3637597509507286,-2.424194964071212,5.192537673869106e+21,-170285718870090
